fips,saleprice,year,attainment_stat,pop,white_p,age65p_p,rucc_code,median_income,unemprate,lfrate,treatment,statefips
1109,,2016,1,33286,58.38491,14.84708,6,35172,6.965296,93.48827,0,1
1113,,2000,0,49805,57.74119,13.18141,2,28641,4.89219,95.33598,0,1
1113,,2001,0,49622,57.25283,13.1877,2,28042,5.909145,94.42056,0,1
1113,,2002,0,49489,56.46305,13.13827,2,27981,7.559581,92.97173,0,1
1113,,2003,0,49065,56.51686,13.21512,2,28547,8.09511,92.51113,0,1
1113,,2004,0,49498,56.43258,13.06315,2,29680,6.91314,93.53387,0,1
1113,,2005,0,49731,56.4115,13.13265,2,30155,6.360237,94.0201,0,1
1113,,2006,0,50459,56.40025,13.04425,2,30627,6.180758,94.17902,0,1
1113,,2007,0,51074,56.02655,12.95767,2,33546,6.604753,93.80444,0,1
1113,,2008,0,51434,55.76467,12.94863,2,28855,9.017226,91.72862,0,1
1113,,2009,0,52162,55.79541,12.86185,2,33537,12.79097,88.65958,0,1
1113,,2010,0,53305,55.80527,12.65923,2,32733,12.0216,89.26849,0,1
1113,91819,2011,0,54891,55.63572,12.49932,2,32632,11.37695,89.78518,0,1
1113,90407.33333,2012,0,57626,55.3049,12.31562,2,34310,9.903614,90.98882,0,1
1113,88026,2013,0,59240,54.83963,12.29068,2,35762,7.940878,92.64331,0,1
1113,90579.41667,2014,0,59282,53.88988,12.59404,2,35585,6.96038,93.49256,0,1
1113,91437.16667,2015,0,58858,52.76598,12.86316,2,36124,6.355194,94.02455,0,1
1113,93452.25,2016,0,58172,51.97861,13.23489,2,38617,5.898163,94.43034,0,1
1115,,2000,0,65080,91.18931,11.70098,2,37513,3.938317,96.21091,0,1
1115,,2001,0,66093,91.0974,11.72741,2,36820,4.418439,95.76853,0,1
1115,,2002,0,67274,91.01138,11.83518,2,37381,5.398236,94.87824,0,1
1115,,2003,0,68629,90.80563,11.87253,2,38713,5.464518,94.81862,0,1
1115,,2004,0,70416,90.81743,11.90638,2,41086,5.191493,95.06473,0,1
1115,,2005,0,72596,90.72676,11.92903,2,45416,4.106568,96.05541,0,1
1115,,2006,0,75948,90.54221,12.14515,2,45549,3.611119,96.51474,0,1
1115,,2007,0,79348,90.26692,12.30151,2,50046,3.598852,96.52617,0,1
1115,,2008,0,81223,90.18751,12.47307,2,48804,5.477389,94.80705,0,1
1115,173985.5,2009,0,83009,90.07336,12.73356,2,45601,11.09215,90.01536,0,1
1115,166121.6667,2010,0,83816,89.93152,13.1383,1,48296,11.09291,90.01475,0,1
1115,160338.5833,2011,0,84351,89.79384,13.5849,1,48040,9.545975,91.28587,0,1
1115,158059.4167,2012,0,85168,89.62873,14.31289,1,50989,7.58365,92.95093,0,1
1115,156590.6667,2013,0,86225,89.28269,14.71615,1,52437,6.633652,93.77903,0,1
1115,157938.8333,2014,0,86482,89.13763,15.36852,1,50571,6.077547,94.27066,0,1
1115,167101.25,2015,0,86986,89.04652,15.87497,1,53558,5.536633,94.75383,0,1
1115,170152.1667,2016,0,88019,88.84218,16.21922,1,57856,5.475214,94.80901,0,1
1117,,2000,1,144674,91.01566,8.577215,2,59451,2.839421,97.23898,0,1
1117,172164.3333,2001,1,149358,90.6078,8.726684,2,59840,3.043492,97.0464,0,1
1117,174573.8333,2002,1,153976,90.19457,8.867616,2,61393,3.677671,96.45278,0,1
1117,180337.3333,2003,1,159704,89.62581,9.042979,2,60894,3.650289,96.47827,0,1
1117,187564.0833,2004,1,165757,88.99654,9.091622,2,61972,3.454268,96.66107,0,1
1117,196896.9167,2005,1,171691,88.5259,9.277132,2,61563,3.147283,96.94875,0,1
1117,208954.75,2006,1,178841,87.98542,9.535845,2,66476,2.788453,97.28719,0,1
1117,215622.6667,2007,1,183491,87.5934,9.797211,2,67031,2.739639,97.33341,0,1
1117,210659.3333,2008,1,188534,87.12964,10.08147,2,71785,4.024773,96.13094,0,1
1117,201887.9167,2009,1,192708,86.68192,10.33117,2,65408,7.652394,92.89157,0,1
1117,197887.5,2010,1,196053,86.36543,10.67313,1,67135,7.500646,93.0227,0,1
1117,188823.1667,2011,1,197975,86.00632,11.16707,1,66362,6.581012,93.82534,0,1
1117,186004.5,2012,1,200789,85.67152,11.84178,1,67244,5.43591,94.84435,0,1
1117,192333,2013,0,203825,85.48363,12.40868,1,68718,4.930117,95.30152,0,1
1117,196763.4167,2014,0,205990,85.23278,12.9982,1,69432,4.666267,95.54177,0,1
1117,201520.0833,2015,0,208527,84.81252,13.47068,1,70879,4.421131,95.76606,0,1
1117,205917.1667,2016,0,210622,84.52203,13.99996,1,74212,4.504173,95.68996,0,1
1121,77063.5,2000,0,80772,67.76111,13.24097,4,31457,5.518993,94.76967,0,1
1121,78517,2001,0,80939,67.58423,13.29026,4,30609,7.079124,93.38889,0,1
1121,81533,2002,0,81095,67.58987,13.12288,4,31367,7.970191,92.61816,0,1
1121,84767.66667,2003,0,80900,67.41162,13.20643,4,33191,8.337661,92.30401,0,1
1121,87734.66667,2004,0,81139,67.36834,13.18478,4,34418,7.170112,93.3096,0,1
1121,94347.83333,2005,0,81546,67.39877,13.22444,4,33986,4.999765,95.2383,0,1
1121,101207.5833,2006,0,81991,67.23299,13.32829,4,35524,5.398974,94.87758,0,1
1121,104627.6667,2007,0,82226,67.05786,13.34858,4,38644,5.601091,94.696,0,1
1121,105149.0833,2008,0,82735,66.94386,13.5517,4,35487,8.051353,92.54858,0,1
1121,102137.3333,2009,0,82674,66.94003,13.81087,4,37260,15.25116,86.76703,0,1
1121,97288.25,2010,0,82077,66.82993,14.15256,4,35646,15.24336,86.7729,0,1
1121,93679.08333,2011,0,81847,66.74283,14.4819,4,33856,12.98756,88.50533,0,1
1121,93054.25,2012,0,81941,66.42218,15.12918,4,34785,10.61012,90.40765,0,1
1121,92693.66667,2013,0,81277,66.17986,15.63296,4,38505,9.546922,91.28508,0,1
1121,93124.25,2014,0,81216,65.99192,16.07196,4,39999,8.362573,92.28278,0,1
1121,94358.08333,2015,0,80749,65.81506,16.58473,4,37911,7.075736,93.39185,0,1
1121,95335.25,2016,0,80103,65.63674,17.0081,4,40555,7.082927,93.38557,0,1
1123,,2000,0,41689,73.53978,16.44319,6,30941,5.206412,95.05125,0,1
1123,,2001,0,41406,73.16573,16.28267,6,30052,6.360234,94.0201,0,1
1123,,2002,0,41044,73.00945,16.19969,6,29994,8.56028,92.11472,0,1
1123,,2003,0,40898,72.84219,16.23062,6,30626,7.401181,93.10884,0,1
1123,,2004,0,40904,72.67993,16.10111,6,31464,6.534619,93.8662,0,1
1123,121285.4,2005,0,40857,72.41843,16.23712,6,32672,4.681751,95.52763,0,1
1123,128451.9167,2006,0,41243,72.17952,16.24033,6,32939,5.29489,94.97137,0,1
1123,136796,2007,0,41414,72.05051,16.34713,6,35801,5.720083,94.58941,0,1
1123,136395,2008,0,41668,71.9449,16.76586,6,35293,8.010632,92.58348,0,1
1123,131030.3333,2009,0,41831,71.88927,16.9874,6,35702,14.26214,87.51805,0,1
1123,123772.5,2010,0,41512,71.86597,17.39256,6,34440,14.80516,87.1041,0,1
1123,120443.25,2011,0,41459,71.80588,17.68012,6,37686,12.75714,88.68617,0,1
